key,value,count,percent_of_total_changes_for_key,percent_difference_from_pre,percent_difference_from_pre_day
name,Jalan Sis Aljufri,9,0.252,800.0,800.0
name,Jalan Sulawesi,9,0.252,800.0,800.0
name,Jalan Tombolotutu,9,0.252,800.0,800.0
name,Jl. Bunga Raya,9,0.252,800.0,800.0
name,Stasiun Geofisika Palu,9,0.252,800.0,800.0
name,Jalan Anoa 2 Lorong,8,0.224,700.0,700.0
name,Jalan Antropologi,8,0.224,700.0,700.0
name,Jalan Bakuku,8,0.224,700.0,700.0
name,Jalan Basuki Rahmat I,8,0.224,700.0,700.0
name,Jalan Bulili,8,0.224,700.0,700.0
name,Jalan Diponegoro,8,0.224,700.0,700.0
name,Jalan Jenderal Ahmad Yani,8,0.224,700.0,700.0
name,Jalan Komplexs Pengawu Permai,8,0.224,700.0,700.0
name,Jalan Lekatu Lorong 1,8,0.224,700.0,700.0
name,Jalan Malontara,8,0.224,700.0,700.0
name,Jalan Miangas,8,0.224,700.0,700.0
name,Jalan Pramuka,8,0.224,700.0,700.0
name,Jalan Pulau Nias,8,0.224,700.0,700.0
name,Jalan Pulau Sabang,8,0.224,700.0,700.0
name,Jalan Pulau Tabatoki,8,0.224,700.0,700.0
name,Jalan Samratulangi,8,0.224,700.0,700.0
name,Jalan Sungai Wera,8,0.224,700.0,700.0
name,Jalan Venanda,8,0.224,700.0,700.0
name,Jl. Trans Sulawesi,8,0.224,700.0,700.0
name,Stasiun Meteorologi Mutiara Sis Aljufri Palu,8,0.224,700.0,700.0
name,Jalan Agatis,7,0.196,600.0,600.0
name,Jalan Ahmad Yani,7,0.196,600.0,600.0
name,Jalan Banteng 2,7,0.196,600.0,600.0
name,Jalan Dewi Sartika 2,7,0.196,600.0,600.0
name,Jalan Hayam Wuruk,7,0.196,600.0,600.0
name,Jalan Jabal Nur,7,0.196,600.0,600.0
name,Jalan Kampung Nelayan,7,0.196,600.0,600.0
name,Jalan Kesehatan,7,0.196,600.0,600.0
name,Jalan Kompleks BTN Pertiwi,7,0.196,600.0,600.0
name,Jalan Labu,7,0.196,600.0,600.0
name,Jalan Latjen Soeprapto,7,0.196,600.0,600.0
name,Jalan Manggis,7,0.196,600.0,600.0
name,Jalan Mawar,7,0.196,600.0,600.0
name,Jalan Merpati 2 A,7,0.196,600.0,600.0
name,Jalan Mohammad Husni Thamrin,7,0.196,600.0,600.0
name,Jalan Nunumbuku,7,0.196,600.0,600.0
name,Jalan Pulau Seram,7,0.196,600.0,600.0
name,Jalan Pulau Sumba,7,0.196,600.0,600.0
name,Jalan Pulau Tarakan,7,0.196,600.0,600.0
name,Jalan Sekunder Lorong,7,0.196,600.0,600.0
name,Jalan Seruni Raya,7,0.196,600.0,600.0
name,Jalan Sumur Yuga,7,0.196,600.0,600.0
name,Jalan Tekukur,7,0.196,600.0,600.0
name,Jalan Urip Sumoharjo,7,0.196,600.0,600.0
name,Jalan Veteran,7,0.196,600.0,600.0
name,Jalan Wahid Hazyim,7,0.196,600.0,600.0
name,Palu Plasa,7,0.196,600.0,600.0
name,s,7,0.196,600.0,600.0
name,Jalan Banteng,6,0.168,500.0,500.0
name,Jalan Beringin Lorong 1,6,0.168,500.0,500.0
name,Jalan Bone,6,0.168,500.0,500.0
name,Jalan Bukit Sova,6,0.168,500.0,500.0
name,Jalan Durian,6,0.168,500.0,500.0
name,Jalan Duyu,6,0.168,500.0,500.0
name,Jalan Gajah Mada,6,0.168,500.0,500.0
name,Jalan Haji Agus Salim,6,0.168,500.0,500.0
name,Jalan Jati Lorong 1,6,0.168,500.0,500.0
name,Jalan Karanja Lemba,6,0.168,500.0,500.0
name,Jalan Kompleks Maesa,6,0.168,500.0,500.0
name,Jalan Mamara,6,0.168,500.0,500.0
name,Jalan Mamara Lorong,6,0.168,500.0,500.0
name,Jalan Masjid Raya,6,0.168,500.0,500.0
name,Jalan Nangka,6,0.168,500.0,500.0
name,Jalan Otista,6,0.168,500.0,500.0
name,Jalan Patimura VI,6,0.168,500.0,500.0
name,Jalan Poebongo,6,0.168,500.0,500.0
name,Jalan Pulau Bali,6,0.168,500.0,500.0
name,Jalan Pulau Biak,6,0.168,500.0,500.0
name,Jalan Pulau Buru,6,0.168,500.0,500.0
name,Jalan Pulau Natuna,6,0.168,500.0,500.0
name,Jalan Sungai Manonda,6,0.168,500.0,500.0
name,Jalan Teratai,6,0.168,500.0,500.0
name,Jalan Tinombala,6,0.168,500.0,500.0
name,Jalan Uwe Goda I,6,0.168,500.0,500.0
name,Jalan Uwe Uno,6,0.168,500.0,500.0
name,Jalan Wenumpu,6,0.168,500.0,500.0
name,Kantor Gubernur Sulawesi Tengah,6,0.168,500.0,500.0
name,SDN Inti Donggala Kodi,6,0.168,500.0,500.0
name,Jalan Agus Salim,5,0.14,400.0,400.0
name,Jalan Angkasa,5,0.14,400.0,400.0
name,Jalan Anoa Lorong Lampio,5,0.14,400.0,400.0
name,Jalan Asam Lorong I,5,0.14,400.0,400.0
name,Jalan Bahasa,5,0.14,400.0,400.0
name,Jalan Bougenville,5,0.14,400.0,400.0
name,Jalan Dewi Sartika 5,5,0.14,400.0,400.0
name,Jalan Dr. Adriani,5,0.14,400.0,400.0
name,Jalan Gunung Lolo,5,0.14,400.0,400.0
name,Jalan Gunung Lolo Lorong,5,0.14,400.0,400.0
name,Jalan Gunung Sidola,5,0.14,400.0,400.0
name,Jalan Hartikultura,5,0.14,400.0,400.0
name,Jalan Kanna,5,0.14,400.0,400.0
name,Jalan Kartini,5,0.14,400.0,400.0
name,Jalan Ki Hajar Dewantara,5,0.14,400.0,400.0
name,Jalan Kompleks BTN Palupi,5,0.14,400.0,400.0
name,Jalan MT Haryono,5,0.14,400.0,400.0
name,Jalan Mangga,5,0.14,400.0,400.0
name,Jalan Mutiara,5,0.14,400.0,400.0
name,Jalan Nuri,5,0.14,400.0,400.0
name,Jalan Padanjakaya,5,0.14,400.0,400.0
name,Jalan Pulau Jawa 2,5,0.14,400.0,400.0
name,Jalan Pulau Madura,5,0.14,400.0,400.0
name,Jalan Pulau Morotai,5,0.14,400.0,400.0
name,Jalan Saleko II,5,0.14,400.0,400.0
name,Jalan Selar,5,0.14,400.0,400.0
name,Jalan Sisingamangaraja Lorong,5,0.14,400.0,400.0
name,Jalan Soekarno-Hatta Lorong,5,0.14,400.0,400.0
name,Jalan Suharso Lorong Polda,5,0.14,400.0,400.0
name,Jalan Talasa,5,0.14,400.0,400.0
name,Jalan Tambang,5,0.14,400.0,400.0
name,Jalan Tanjung Balantak,5,0.14,400.0,400.0
name,Jalan Tanjung Harapan,5,0.14,400.0,400.0
name,Jalan Tanjung Manimbaya,5,0.14,400.0,400.0
name,Jalan Tavanjuka Mas,5,0.14,400.0,400.0
name,Jalan Towua I,5,0.14,400.0,400.0
name,Jalan W.R. Supratman,5,0.14,400.0,400.0
name,Jalan Zebra VI,5,0.14,400.0,400.0
name,Jl. Marakuli,5,0.14,400.0,400.0
name,Jl. Parigi-Palu,5,0.14,400.0,400.0
name,Ruas Moengko - Lembomawo,5,0.14,400.0,400.0
name,Alun-alun Sintuwu Maroso,4,0.112,300.0,300.0
name,Bandara Mutiara SIS Al-Jufrie,4,0.112,300.0,300.0
name,Jalan Anoa Lorong Sehati,4,0.112,300.0,300.0
name,Jalan Asam III,4,0.112,300.0,300.0
name,Jalan BTN Palupi,4,0.112,300.0,300.0
name,Jalan Bali,4,0.112,300.0,300.0
name,Jalan Baruga,4,0.112,300.0,300.0
name,Jalan Cakalang,4,0.112,300.0,300.0
name,Jalan Delima,4,0.112,300.0,300.0
name,Jalan Dewi Sartika 7,4,0.112,300.0,300.0
name,Jalan Gumbasa,4,0.112,300.0,300.0
name,Jalan Gunung Loli,4,0.112,300.0,300.0
name,Jalan Hang Tuah 1,4,0.112,300.0,300.0
name,Jalan Hayam Wuruk I,4,0.112,300.0,300.0
name,Jalan Instalasi Pengal Lumpur Tinja,4,0.112,300.0,300.0
name,Jalan Kakatua,4,0.112,300.0,300.0
name,Jalan Keroya,4,0.112,300.0,300.0
name,Jalan Kimaja,4,0.112,300.0,300.0
name,Jalan Kompleks Bumi Anggur,4,0.112,300.0,300.0
name,Jalan Kyai Haji Ahmad Dahlan,4,0.112,300.0,300.0
name,Jalan Lagarutu,4,0.112,300.0,300.0
name,Jalan Mawas,4,0.112,300.0,300.0
name,Jalan Merdeka,4,0.112,300.0,300.0
name,Jalan Nanas,4,0.112,300.0,300.0
name,Jalan Nusa Indah,4,0.112,300.0,300.0
name,Jalan Pattimura,4,0.112,300.0,300.0
name,Jalan Pulau Alor,4,0.112,300.0,300.0
name,Jalan Pulau Aru,4,0.112,300.0,300.0
name,Jalan Pulau Bangka,4,0.112,300.0,300.0
name,Jalan Pulau Enggano,4,0.112,300.0,300.0
name,Jalan Pulau Samosir,4,0.112,300.0,300.0
name,Jalan Pulau Timor,4,0.112,300.0,300.0
name,Jalan Purnawirawan,4,0.112,300.0,300.0
name,Jalan Ramba Lorong,4,0.112,300.0,300.0
name,Jalan Suharso,4,0.112,300.0,300.0
name,Jalan Sungai Lariang,4,0.112,300.0,300.0
name,Jalan Sungai Maulang,4,0.112,300.0,300.0
name,Jalan Tanggul Sungai Palu,4,0.112,300.0,300.0
name,Jalan Tangkasi,4,0.112,300.0,300.0
name,Jalan Tanjumbulu,4,0.112,300.0,300.0
name,Jalan Tanjung Angin,4,0.112,300.0,300.0
name,Jalan Terminal Petobo,4,0.112,300.0,300.0
name,Jalan Uwa Goda,4,0.112,300.0,300.0
name,Jl. Keranja Lembah,4,0.112,300.0,300.0
name,Jl. Mora II,4,0.112,300.0,300.0
name,Kantor Lurah Donggala Kodi,4,0.112,300.0,300.0
name,Poso City Mall,4,0.112,300.0,300.0
name,Silanca,4,0.112,300.0,300.0
name,Sungai Lesang,4,0.112,300.0,300.0
name,uwe buro,4,0.112,300.0,300.0
name,Fakultas Kedokteran UNISA,3,0.084,200.0,200.0
name,Jalan Adam Malik,3,0.084,200.0,200.0
name,Jalan Adam Malik Lorong,3,0.084,200.0,200.0
name,Jalan Anoa 1,3,0.084,200.0,200.0
name,Jalan Bale,3,0.084,200.0,200.0
name,Jalan Bantilan Lorong III,3,0.084,200.0,200.0
name,Jalan Batu Bata Indah,3,0.084,200.0,200.0
name,Jalan Bulu Masomba 1,3,0.084,200.0,200.0
name,Jalan Cakalang Lorong,3,0.084,200.0,200.0
name,Jalan Cemara,3,0.084,200.0,200.0
name,Jalan Cempedak,3,0.084,200.0,200.0
name,Jalan Cendana I,3,0.084,200.0,200.0
name,Jalan Cenderawasih,3,0.084,200.0,200.0
name,Jalan Cut Niadin,3,0.084,200.0,200.0
name,Jalan Desa Kalora,3,0.084,200.0,200.0
name,Jalan Digantara,3,0.084,200.0,200.0
name,Jalan Garuda,3,0.084,200.0,200.0
name,Jalan Garuda 1,3,0.084,200.0,200.0
name,Jalan Gatot Subroto,3,0.084,200.0,200.0
name,Jalan Gelatik 2,3,0.084,200.0,200.0
name,Jalan Gereja,3,0.084,200.0,200.0
name,Jalan Hasanuddin Toto,3,0.084,200.0,200.0
name,Jalan Imam Bonjol,3,0.084,200.0,200.0
name,Jalan Jamur,3,0.084,200.0,200.0
name,Jalan Jati Baru Lorong 2,3,0.084,200.0,200.0
name,Jalan Kadia,3,0.084,200.0,200.0
name,Jalan Kambojo,3,0.084,200.0,200.0
name,Jalan Kangguru,3,0.084,200.0,200.0
name,Jalan Kelapa 2,3,0.084,200.0,200.0
name,Jalan Kelor,3,0.084,200.0,200.0
name,Jalan Kendondong,3,0.084,200.0,200.0
name,Jalan Kijang Selatan,3,0.084,200.0,200.0
name,Jalan Kijang Selatan VII,3,0.084,200.0,200.0
name,Jalan Kijang Utara II,3,0.084,200.0,200.0
name,Jalan Kiyai Haji Ahmad Dahlan,3,0.084,200.0,200.0
name,Jalan Kompleks LAPAS Klas IIA,3,0.084,200.0,200.0
name,Jalan Lele Mina,3,0.084,200.0,200.0
name,Jalan Malaya Lorong I,3,0.084,200.0,200.0
name,Jalan Maleo,3,0.084,200.0,200.0
name,Jalan Maluku,3,0.084,200.0,200.0
name,Jalan Mandala,3,0.084,200.0,200.0
name,Jalan Mantikulora,3,0.084,200.0,200.0
name,Jalan Masjid Darul Hikmah,3,0.084,200.0,200.0
name,Jalan Melati,3,0.084,200.0,200.0
name,Jalan Merpati,3,0.084,200.0,200.0
name,Jalan Munif Rahman,3,0.084,200.0,200.0
name,Jalan Munif Rahman Lorong I,3,0.084,200.0,200.0
name,Jalan Nusantara,3,0.084,200.0,200.0
name,Jalan PDAM,3,0.084,200.0,200.0
name,Jalan Padanjakaya Lorong I,3,0.084,200.0,200.0
name,Jalan Pakora 1,3,0.084,200.0,200.0
name,Jalan Pangeran Hidayat,3,0.084,200.0,200.0
name,Jalan Pangimpuan,3,0.084,200.0,200.0
name,Jalan Pelita Air Permai 1,3,0.084,200.0,200.0
name,Jalan Pipa Air,3,0.084,200.0,200.0
name,Jalan Pueyuse,3,0.084,200.0,200.0
name,Jalan Pulau Sumatera,3,0.084,200.0,200.0
name,Jalan R. A. Kartini,3,0.084,200.0,200.0
name,Jalan Rajawali,3,0.084,200.0,200.0
name,Jalan Ramba,3,0.084,200.0,200.0
name,Jalan Rono,3,0.084,200.0,200.0
name,Jalan Rumah Sakit Islam,3,0.084,200.0,200.0
name,Jalan Rusa,3,0.084,200.0,200.0
name,Jalan Sungai Gumbasa;Jalan Sungai Lariang,3,0.084,200.0,200.0
name,Jalan Sungai Sadan,3,0.084,200.0,200.0
name,Jalan Sungai Sausu,3,0.084,200.0,200.0
name,Jalan Tanamea,3,0.084,200.0,200.0
name,Jalan Tanggul Utara,3,0.084,200.0,200.0
name,Jalan Tanjung Harapan 1,3,0.084,200.0,200.0
name,Jalan Tanjung Karang Lorong 2,3,0.084,200.0,200.0
name,Jalan Tanjung Seng,3,0.084,200.0,200.0
name,Jalan Tanjung Tada,3,0.084,200.0,200.0
name,Jalan Towua II,3,0.084,200.0,200.0
name,Jalan Tururuka I,3,0.084,200.0,200.0
name,Jalan Zebra,3,0.084,200.0,200.0
name,Jalan Zebra 1A,3,0.084,200.0,200.0
name,Jalan Zebra II,3,0.084,200.0,200.0
name,Jalan Zebra IV,3,0.084,200.0,200.0
name,Jembatan Gantung,3,0.084,200.0,200.0
name,Jl. Donggala 7,3,0.084,200.0,200.0
name,Jl. Kemuning,3,0.084,200.0,200.0
name,Jl. Kh Dewantoro,3,0.084,200.0,200.0
name,Jl. Pramuka,3,0.084,200.0,200.0
name,Jl. Tambuli,3,0.084,200.0,200.0
name,Jl. Tollitoli-Palu,3,0.084,200.0,200.0
name,Lorong Jayani,3,0.084,200.0,200.0
name,Meko,3,0.084,200.0,200.0
name,SMA Negeri 3 Poso,3,0.084,200.0,200.0
name,SPBU Maluku,3,0.084,200.0,200.0
name,Wisata,3,0.084,200.0,200.0
name,sungai,3,0.084,200.0,200.0
name,ATM BNI,2,0.056,100.0,100.0
name,Cafe Orange,2,0.056,100.0,100.0
name,Dinas PUPR Poso,2,0.056,100.0,100.0
name,GOR Poso,2,0.056,100.0,100.0
name,Institut Agama Islam Negeri Palu (IAIN Palu),2,0.056,100.0,100.0
name,JLN.Telkom,2,0.056,100.0,100.0
name,Jalan Abdul Rahman Hakim,2,0.056,100.0,100.0
name,Jalan Abdul Rahman Saleh 3,2,0.056,100.0,100.0
name,Jalan Ade Irma,2,0.056,100.0,100.0
name,Jalan Agatis Lorong 1,2,0.056,100.0,100.0
name,Jalan Anoa 2,2,0.056,100.0,100.0
name,Jalan Anyelir Lorong I,2,0.056,100.0,100.0
name,Jalan Asam 2,2,0.056,100.0,100.0
name,Jalan Bandea,2,0.056,100.0,100.0
name,Jalan Bangau,2,0.056,100.0,100.0
name,Jalan Bantilan,2,0.056,100.0,100.0
name,Jalan Batu Bata Indah 1,2,0.056,100.0,100.0
name,Jalan Batu Merah Indah,2,0.056,100.0,100.0
name,Jalan Bayam,2,0.056,100.0,100.0
name,Jalan Beo,2,0.056,100.0,100.0
name,Jalan Buah Pala,2,0.056,100.0,100.0
name,Jalan Bulu Masomba 2,2,0.056,100.0,100.0
name,Jalan Cemara 1,2,0.056,100.0,100.0
name,Jalan Cik Di Tiro,2,0.056,100.0,100.0
name,Jalan Contoh Madi 2,2,0.056,100.0,100.0
name,Jalan Danau Lindu,2,0.056,100.0,100.0
name,Jalan Danau Talaga,2,0.056,100.0,100.0
name,Jalan Datu Pamusu,2,0.056,100.0,100.0
name,Jalan Elang 3,2,0.056,100.0,100.0
name,Jalan Gawalise Lorong I,2,0.056,100.0,100.0
name,Jalan Gelatik,2,0.056,100.0,100.0
name,Jalan Gereja Lorong,2,0.056,100.0,100.0
name,Jalan Gunung Bosa,2,0.056,100.0,100.0
name,Jalan Gunung Loli Lorong Cuwek,2,0.056,100.0,100.0
name,Jalan Haji Hayun,2,0.056,100.0,100.0
name,Jalan Halmahera,2,0.056,100.0,100.0
name,Jalan Hayam Wuruk II,2,0.056,100.0,100.0
name,Jalan Jalur Gaza,2,0.056,100.0,100.0
name,Jalan Jati Baru Lorong 7,2,0.056,100.0,100.0
name,Jalan K. S. Tubun,2,0.056,100.0,100.0
name,Jalan Kakatua II,2,0.056,100.0,100.0
name,Jalan Kalantoro,2,0.056,100.0,100.0
name,Jalan Kanna Lorong I,2,0.056,100.0,100.0
name,Jalan Kanuna,2,0.056,100.0,100.0
name,Jalan Kebun Sari,2,0.056,100.0,100.0
name,Jalan Kebun Sari Lorong,2,0.056,100.0,100.0
name,Jalan Kelinci,2,0.056,100.0,100.0
name,Jalan Kijang Selatan IX,2,0.056,100.0,100.0
name,Jalan Kiyai Haji Mansyur,2,0.056,100.0,100.0
name,Jalan Komplexs Pengawu Indah,2,0.056,100.0,100.0
name,Jalan Kunduri,2,0.056,100.0,100.0
name,Jalan Lamouto,2,0.056,100.0,100.0
name,Jalan Lapangan Golf,2,0.056,100.0,100.0
name,Jalan Lasoso,2,0.056,100.0,100.0
name,Jalan Malaya,2,0.056,100.0,100.0
name,Jalan Maleo Lorong Sawengading,2,0.056,100.0,100.0
name,Jalan Malonda Lorong Cinta,2,0.056,100.0,100.0
name,Jalan Malontera,2,0.056,100.0,100.0
name,Jalan Maluku Lorong,2,0.056,100.0,100.0
name,Jalan Mangun Saskoro,2,0.056,100.0,100.0
name,Jalan Manunggal Lorong,2,0.056,100.0,100.0
name,Jalan Mataram,2,0.056,100.0,100.0
name,Jalan Nusantara III,2,0.056,100.0,100.0
name,Jalan Ondata,2,0.056,100.0,100.0
name,Jalan Onta,2,0.056,100.0,100.0
name,Jalan Palupi Jaya,2,0.056,100.0,100.0
name,Jalan Panaika,2,0.056,100.0,100.0
name,Jalan Pandjaitan,2,0.056,100.0,100.0
name,Jalan Pekuburan Teratai,2,0.056,100.0,100.0
name,Jalan Pelita Air Permai,2,0.056,100.0,100.0
name,Jalan Pemuda,2,0.056,100.0,100.0
name,Jalan Pertokoan,2,0.056,100.0,100.0
name,Jalan Pipa Air Lorong I,2,0.056,100.0,100.0
name,Jalan Poboya,2,0.056,100.0,100.0
name,Jalan Pue Indah 1,2,0.056,100.0,100.0
name,Jalan Puenidi Lorong Mitra,2,0.056,100.0,100.0
name,Jalan Pulau Flores,2,0.056,100.0,100.0
