key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
cuisine,2,0.0074,0.0,0.0
entrance,2,0.0074,0.0,0.0
layer,2,0.0074,0.0,0.0
name:lv,2,0.0074,0.0,0.0
official_name:lv,2,0.0074,0.0,0.0
source:name,2,0.0074,0.0,0.0
source:position,2,0.0074,0.0,0.0
source_ref,2,0.0074,0.0,0.0
stars,2,0.0074,0.0,0.0
traffic_calming,2,0.0074,0.0,0.0
AND_nodes,1,0.0037,0.0,0.0
addr:alternatenumber,1,0.0037,0.0,0.0
bicycle,1,0.0037,0.0,0.0
bridge,1,0.0037,0.0,0.0
building,1,0.0037,0.0,0.0
closest_town,1,0.0037,0.0,0.0
denomination,1,0.0037,0.0,0.0
direction,1,0.0037,0.0,0.0
foot,1,0.0037,0.0,0.0
gnis:county_id,1,0.0037,0.0,0.0
gnis:created,1,0.0037,0.0,0.0
gnis:feature_id,1,0.0037,0.0,0.0
gnis:state_id,1,0.0037,0.0,0.0
historic,1,0.0037,0.0,0.0
is_in:city,1,0.0037,0.0,0.0
is_in:country,1,0.0037,0.0,0.0
is_in:state,1,0.0037,0.0,0.0
is_in:state_code,1,0.0037,0.0,0.0
key,1,0.0037,0.0,0.0
level,1,0.0037,0.0,0.0
name:en,1,0.0037,0.0,0.0
name:uk,1,0.0037,0.0,0.0
name_1,1,0.0037,0.0,0.0
power,1,0.0037,0.0,0.0
religion,1,0.0037,0.0,0.0
route,1,0.0037,0.0,0.0
sac_scale,1,0.0037,0.0,0.0
shop,1,0.0037,0.0,0.0
source:ref,1,0.0037,0.0,0.0
tactile_paving,1,0.0037,0.0,0.0
uir_adr:ADRESA_KOD,1,0.0037,0.0,0.0
unclassified road,1,0.0037,0.0,0.0
waterway,1,0.0037,0.0,0.0
website,1,0.0037,0.0,0.0
